0,102
0,391
0,304
0,113
0,180
0,539
1,481
1,706
1,515
1,179
1,571
1,300
1,367
1,115
1,980
1,699
1,347
1,158
1,95
2,67
2,711
2,618
2,786
2,502
2,119
2,63
3,516
3,234
3,939
3,364
3,721
3,660
3,991
4,67
4,779
4,304
4,849
4,867
4,663
4,826
4,61
5,219
5,525
5,623
5,58
5,847
5,157
6,645
6,264
6,588
6,45
6,622
6,815
6,624
6,529
6,790
6,632
6,918
7,674
7,643
7,69
7,487
7,10
7,562
7,954
7,285
7,741
8,384
8,133
8,840
8,426
8,172
8,405
8,121
8,282
9,385
9,579
9,193
9,967
9,257
9,813
9,687
9,913
9,20
9,725
9,727
9,760
9,602
10,769
10,707
10,484
10,104
10,743
10,338
10,494
10,272
10,498
10,178
10,926
10,639
10,796
10,784
10,31
11,992
11,514
11,836
11,423
11,584
11,16
11,884
11,855
11,413
12,740
12,586
12,843
12,946
12,146
12,345
12,189
12,670
12,543
13,432
13,603
13,726
13,70
13,617
13,459
13,80
13,742
13,755
13,628
13,470
13,803
13,251
13,285
14,546
14,387
14,360
14,202
14,812
14,278
14,988
15,64
15,674
15,837
15,424
15,459
15,524
15,111
15,733
15,125
16,65
16,667
16,225
16,40
16,873
16,309
16,853
16,311
16,673
16,507
16,412
16,277
17,480
17,928
17,68
17,284
17,76
17,781
17,893
17,883
17,980
17,156
17,285
17,540
18,898
18,553
18,486
18,393
18,812
18,876
18,719
18,592
18,649
18,570
18,860
19,417
19,841
19,618
19,631
19,273
19,661
19,503
19,56
19,537
19,410
19,991
20,714
20,554
20,555
20,751
20,181
20,406
20,61
21,706
21,387
21,40
21,75
21,419
21,227
21,116
21,439
21,186
21,634
22,224
22,392
22,636
22,555
22,404
22,604
22,94
22,127
23,224
23,129
23,162
23,615
23,874
23,683
23,620
23,48
23,561
23,119
23,443
23,414
24,903
24,393
24,590
24,463
24,276
24,854
24,127
25,385
25,779
25,550
25,553
25,714
25,715
25,239
25,308
25,919
25,732
26,450
26,104
26,649
26,331
26,81
26,754
26,27
27,454
27,745
27,429
27,690
27,244
27,180
27,61
28,481
28,388
28,517
28,422
28,807
28,425
28,870
28,999
28,877
28,277
28,471
28,382
29,96
29,66
29,326
29,423
29,392
29,457
29,490
29,583
29,750
29,846
29,567
29,408
29,892
30,900
30,552
30,329
30,558
30,849
30,927
30,153
30,186
30,187
30,766
30,671
31,451
31,773
31,872
31,780
31,112
31,817
31,746
31,862
32,199
32,764
32,458
32,588
32,205
32,686
32,559
32,976
32,466
32,244
32,213
32,535
32,984
32,572
32,317
32,414
32,789
33,96
33,75
33,325
33,267
33,814
33,562
33,291
33,894
33,727
33,344
33,187
33,62
33,223
34,385
34,578
34,771
34,54
34,326
34,859
34,113
34,786
34,150
34,503
34,921
34,358
34,219
34,702
34,229
35,544
35,802
35,907
35,37
35,870
35,935
35,648
35,298
35,523
35,236
35,941
35,368
35,677
35,277
35,662
35,101
36,160
36,233
36,445
36,913
36,629
37,193
37,455
37,617
37,963
37,735
38,353
38,99
38,522
38,43
38,180
38,660
38,858
38,699
38,639
39,528
39,569
39,538
39,101
40,810
40,907
40,78
40,111
40,762
40,699
40,508
41,609
41,59
41,850
41,590
41,559
41,146
41,451
41,341
41,315
42,386
42,356
42,745
42,977
42,969
42,925
42,478
42,255
43,225
43,859
43,740
43,302
43,303
43,595
43,180
43,772
43,91
43,542
44,384
44,354
44,516
44,332
44,879
44,112
44,534
44,695
44,56
44,729
44,413
44,222
45,672
45,417
45,771
45,325
45,842
45,939
45,685
45,846
45,928
45,243
45,870
45,444
45,677
46,417
46,443
46,528
46,243
46,980
46,632
46,345
46,219
47,899
47,790
47,102
47,108
47,877
47,815
47,595
47,564
47,630
47,820
47,441
47,155
47,413
48,706
48,874
48,759
48,567
48,605
49,641
49,134
49,892
49,651
49,653
49,654
49,240
49,594
49,147
49,629
49,313
49,764
49,94
50,228
50,709
50,326
50,839
50,265
50,147
50,804
50,821
50,822
50,393
50,249
50,378
50,947
51,321
51,482
51,771
51,719
51,336
51,722
51,85
51,504
51,624
51,570
51,61
52,640
52,708
52,229
52,198
52,335
52,406
53,793
53,730
53,859
53,510
54,579
54,293
54,486
54,775
54,136
54,588
54,396
54,328
54,995
54,969
54,668
55,913
55,714
55,923
55,749
55,906
56,131
