0,2051
0,4
0,5
0,6
0,7
0,10
0,12303
0,17
0,12307
0,23
0,2072
0,25
0,26
0,2075
0,28
0,6179
0,24612
0,20518
0,42
0,14381
0,8238
0,14384
0,2099
0,6204
0,14397
0,62
0,6208
0,20546
0,8266
0,2127
0,2128
0,83
0,24826
0,8282
0,26715
0,4190
0,2143
0,16480
0,2147
0,100
0,102
0,28778
0,46439
0,114
0,117
0,121
0,132
0,133
0,134
0,36546
0,145
0,14361
0,8345
0,2074
0,163
0,2212
0,8360
0,20651
0,8365
0,14512
0,8375
0,191
0,4289
0,6346
0,43993
0,212
0,28886
0,43227
0,228
0,6377
0,25298
0,14576
0,16626
0,8442
0,6395
0,18684
0,20522
0,257
0,30979
0,29128
0,270
0,271
0,273
0,10520
0,288
0,38960
0,18724
0,296
0,297
0,302
0,12597
0,14656
0,4418
0,4419
0,18759
0,18760
0,16713
0,39245
0,31055
0,8528
0,343
0,12641
0,354
0,47164
0,16746
0,6507
0,38290
0,39287
0,384
0,24640
0,20866
0,16779
0,30786
0,49559
0,35909
0,18852
0,427
0,433
0,33202
0,25015
0,2490
0,25020
0,10244
0,16836
0,27080
0,2506
0,12750
0,10709
0,4574
0,31201
0,2535
0,4585
0,29164
0,31216
0,18929
0,36947
0,16884
0,6646
0,31828
0,12799
0,512
0,27138
0,4612
0,41479
0,10766
0,21007
0,2589
0,43562
0,21938
0,2609
0,6716
0,25456
0,5899
0,19012
0,27207
0,589
0,4689
0,8787
0,16981
0,21081
0,10866
0,43635
0,37492
0,8821
0,632
0,41603
0,8837
0,29318
0,29322
0,35467
0,10903
0,2712
0,670
0,681
0,2504
0,697
0,2753
0,31440
0,19154
0,8917
0,6872
0,6882
0,2789
0,27368
0,8938
0,37614
0,40403
0,33534
0,772
0,15115
0,29454
0,2180
0,25376
0,49959
0,13789
0,6961
0,820
0,14962
0,47926
0,6975
0,17216
0,43844
0,45898
0,843
0,47948
0,847
0,41059
0,21338
0,15198
0,25440
0,2927
0,27504
0,2932
0,21367
0,35707
0,33671
0,41864
0,5005
0,11162
0,17316
0,45990
0,940
0,645
0,15281
0,9140
0,949
0,21435
0,5065
0,15312
0,23513
0,11228
0,43999
0,17376
0,996
0,23531
0,19446
0,25593
0,13306
0,35836
0,42000
0,37905
0,23583
0,3104
0,5157
0,5164
0,25648
0,3123
0,1078
0,864
0,9285
0,1102
0,37968
0,40018
0,5204
0,3157
0,17500
0,7263
0,31845
0,1134
0,17521
0,9333
0,24767
0,46205
0,11404
0,11405
0,1172
0,1173
0,19617
0,31906
0,5290
0,33309
0,3249
0,13491
0,25797
0,9416
0,9417
0,1228
0,23764
0,38110
0,7394
0,31978
0,13551
0,1276
0,13565
0,25866
0,1294
0,11542
0,5404
0,21791
0,29987
0,5412
0,23856
0,36146
0,1334
0,40248
0,7481
0,13635
0,3397
0,11595
0,32076
0,3405
0,38223
0,34140
0,15713
0,5474
0,19815
0,11633
0,44101
0,40320
0,32129
0,1423
0,3474
0,1436
0,21919
0,1443
0,13738
0,7602
0,1465
0,1477
0,21961
0,30163
0,48605
0,34267
0,15837
0,30176
0,7652
0,30630
0,5606
0,7658
0,3572
0,46581
0,24055
0,17917
0,45313
0,11789
0,34319
0,1552
0,1563
0,1566
0,1569
0,30245
0,30248
0,11869
0,21125
0,20018
0,42548
0,948
0,36414
0,20035
0,40516
0,17998
0,36440
0,13917
0,7775
0,1634
0,22115
0,11877
0,26214
0,1640
0,34426
0,18043
0,7808
0,46724
0,42633
0,3725
0,47043
0,3734
0,1692
0,3742
0,22181
0,24237
0,11951
0,38584
0,20153
0,5822
0,28354
0,38600
0,9929
0,44748
0,14029
0,19064
0,48851
0,1763
0,12005
0,44775
0,9966
0,30747
0,28407
0,14075
0,1788
0,20221
0,46848
0,3846
0,22283
0,28428
0,24341
0,16151
0,34585
0,3866
0,3871
0,18209
0,3874
0,3889
0,18239
0,28489
0,1870
0,26457
0,42851
0,3941
0,34662
0,12138
0,34671
0,14195
0,10100
0,3961
0,10107
0,26492
0,5782
0,36750
0,26523
0,24478
0,24486
0,1959
0,18349
0,328
0,14262
0,24905
0,1984
0,16323
0,44997
0,14283
0,4044
0,8142
0,48461
0,22482
0,2003
0,4066
0,6119
0,4077
0,22510
0,6130
1,16386
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,15
1,18449
1,2067
1,21
1,12311
1,10265
1,27
1,6173
1,6174
1,14370
1,26659
1,10277
1,38
1,20519
1,41
1,42
1,2091
1,18098
1,6195
1,52
1,34825
1,28731
1,61
1,64
1,67
1,24644
1,69
1,22599
1,72
1,26053
1,49230
1,2127
1,80
1,81
1,85
1,39000
1,2138
1,6159
1,92
1,18525
1,41317
1,28775
1,28777
1,41067
1,10348
1,14446
1,2163
1,120
1,4222
1,127
1,4226
1,49515
1,134
1,2184
1,137
1,139
1,10380
1,141
1,142
1,143
1,2192
1,19918
1,4249
1,2212
1,8358
1,43177
1,2222
1,7197
1,32944
1,12466
1,2238
1,18627
1,22732
1,206
1,210
1,6356
1,213
1,35193
1,16604
1,37088
1,226
1,6374
1,246
1,44073
1,49408
1,2305
1,258
1,2308
1,22790
1,10504
1,6409
1,10507
1,32813
1,22800
1,10517
1,22806
1,279
1,281
1,285
1,28959
1,12581
1,303
1,18737
1,45362
1,14653
1,33087
1,12609
1,43333
1,22859
1,15074
1,41296
1,337
1,12626
1,24915
1,10583
1,22872
1,349
1,26974
1,33122
1,2405
1,360
1,19516
1,362
1,363
1,365
1,2415
1,2419
1,35188
1,2422
1,14713
1,16764
1,14722
1,45445
1,390
1,392
1,14735
1,47172
1,20894
1,4512
1,43760
1,418
1,45476
1,18853
1,47530
1,6216
1,437
1,440
1,20924
1,18848
1,2501
1,6611
1,4567
1,14809
1,79
1,8672
1,2533
1,490
1,8683
1,493
1,29167
1,31217
1,37362
1,501
1,6647
1,27129
1,25087
1,31235
1,2570
1,31244
1,34221
1,42415
1,21031
1,25130
1,4651
1,4652
1,39473
1,10811
1,575
1,25152
1,577
1,23112
1,4681
1,47692
1,1805
1,36709
1,30708
1,2663
1,907
1,6789
1,41608
1,655
1,19103
1,6818
1,8870
1,680
1,41641
1,683
1,6837
1,8886
1,49847
1,697
1,699
1,4797
1,31422
1,27333
1,2760
1,29385
1,35619
1,11726
1,35554
1,732
1,15069
1,2786
1,742
1,21228
1,19184
1,33523
1,14462
1,43817
1,15096
1,781
1,6927
1,6928
1,25361
1,18439
1,15134
1,15139
1,45190
1,2855
1,4904
1,809
1,45193
1,825
1,2882
1,37808
1,11077
1,6982
1,2889
1,2893
1,29518
1,37713
1,26766
1,15191
1,4953
1,2906
1,1509
1,880
1,882
1,13171
1,2932
1,19323
1,2941
1,902
1,5001
1,37770
1,15243
1,908
1,32920
1,914
1,13216
1,13221
1,7086
1,11184
1,21426
1,27572
1,952
1,41913
1,36000
1,48067
1,11148
1,33743
1,46035
1,45902
1,9174
1,19423
1,29668
1,27632
1,29681
1,1010
1,37877
1,13307
1,17404
1,19459
1,15365
1,27656
1,48141
1,10414
1,48150
1,2905
1,1053
1,3111
1,38748
1,42026
1,5171
1,37946
1,1083
1,1084
1,3135
1,7237
1,48204
1,33869
1,17486
1,33873
1,1108
1,37973
1,7257
1,25690
1,15454
1,27743
1,19553
1,1122
1,3172
1,12478
1,3195
1,5246
1,9346
1,9348
1,7302
1,9751
1,7313
1,17556
1,33946
1,35995
1,19614
1,27808
1,48293
1,5286
1,29863
1,9385
1,7341
1,7346
1,40479
1,38086
1,48673
1,40137
1,21711
1,17619
1,36052
1,48341
1,5339
1,40160
1,3305
1,14546
1,19325
1,5360
1,3317
1,31994
1,48379
1,11517
1,3326
1,32000
1,3333
1,21767
1,1288
1,1293
1,3343
1,3346
1,5397
1,29974
1,40216
1,9500
1,3358
1,1311
1,9776
1,11560
1,9515
1,39817
1,30008
1,5433
1,40257
1,3395
1,13636
1,21829
1,9543
1,9545
1,7498
1,9557
1,38232
1,571
1,19813
1,32102
1,1383
1,42345
1,30059
1,33682
1,32119
1,21883
1,9606
1,8769
1,19848
1,25994
1,44429
1,30094
1,44433
1,15789
1,26525
1,32178
1,9660
1,5565
1,9461
1,24000
1,1475
1,2294
1,7622
1,1485
1,15822
1,44502
1,5591
1,47241
1,48601
1,45647
1,1500
1,9693
1,1502
1,5601
1,3557
1,13798
1,1511
1,11755
1,44528
1,24049
1,36343
1,42488
1,46585
1,38402
1,11784
1,9742
1,11793
1,1556
1,48046
1,1559
1,1566
1,3615
1,3617
1,30244
1,13864
1,23815
1,1580
1,11821
1,15918
1,1584
1,3635
1,22068
1,1590
1,45321
1,13881
1,9797
1,13900
1,7760
1,1617
1,40534
1,7769
1,20058
1,40767
1,48745
1,22124
1,30318
1,38512
1,1651
1,22140
1,1664
1,1665
1,16006
1,19052
1,20106
1,28310
1,30361
1,46746
1,22172
1,20131
1,1700
1,20134
1,9896
1,13999
1,5810
1,1718
1,5815
1,25546
1,11966
1,5826
1,3781
1,3783
1,11985
1,46804
1,31672
1,42718
1,24287
1,3810
1,18147
1,36580
1,3814
1,1768
1,44779
1,16122
1,44801
1,32520
1,5901
1,1811
1,16149
1,22299
1,1827
1,30342
1,32551
1,28456
1,10028
1,5933
1,10034
1,22324
1,1846
1,24379
1,1855
1,1870
1,24407
1,2703
1,8028
1,5983
1,12128
1,3941
1,45032
1,1907
1,1912
1,18305
1,1837
1,36748
1,1935
1,28560
1,24477
1,4002
1,44963
1,8113
1,47032
1,28601
1,16315
1,24508
1,1981
1,44991
1,16321
1,32714
1,45004
1,4045
1,22478
1,4050
1,20441
1,2010
1,8159
1,20451
1,4072
1,36893
1,8174
1,26607
1,26608
1,10225
1,24564
1,4093
1,4095
2,4
2,6
2,8
2,9
2,14
2,16
2,18
2,20
2,25
2,29
2,39
2,2092
2,50
2,350
2,8252
2,18501
2,14406
2,9229
2,24590
2,89
2,12381
2,8286
2,34911
2,96
2,32784
2,99
2,101
2,32877
2,18542
2,20596
2,119
2,43370
2,128
2,2178
2,3095
2,41107
2,2196
2,20635
2,26780
2,157
2,8357
2,8358
2,22701
2,2222
2,181
2,26808
2,22728
2,2251
2,8397
2,16596
2,18651
2,4317
2,16609
2,30948
2,231
2,10472
2,2087
2,2284
2,8440
2,263
2,266
2,41236
2,2325
2,35545
2,282
2,35100
2,2333
2,33068
2,14640
2,2356
2,28982
2,311
2,37196
2,4430
2,340
2,347
2,2398
2,41316
2,6506
2,24950
2,29047
2,376
2,49529
2,381
2,22911
2,31106
2,2438
2,2453
2,14742
2,16792
2,409
2,6555
2,412
2,27038
2,4514
2,6564
2,10667
2,12721
2,25017
2,444
2,10686
2,2495
2,2501
2,6604
2,37325
2,462
2,14802
2,470
2,27106
2,25066
2,29173
2,504
2,6653
2,8702
2,2562
2,2564
2,518
2,8718
2,37400
2,539
2,23081
2,10803
2,95
2,2621
2,21059
2,37444
2,10829
2,441
2,2652
2,1125
2,23143
2,618
2,41580
2,49776
2,2675
2,2680
2,637
2,640
2,2692
2,8839
2,4744
2,8845
2,656
2,657
2,10899
2,4761
2,679
2,682
2,44146
2,10926
2,23222
2,696
2,17087
2,21186
2,710
2,7798
2,10020
2,731
2,734
2,29409
2,8931
2,29418
2,4849
2,15091
2,15093
2,43766
2,43767
2,8962
2,2820
2,8968
2,32898
2,39694
2,19216
2,22318
2,2838
2,17176
2,8987
2,13085
2,798
2,37664
2,19234
2,29481
2,4915
2,828
2,830
2,4927
2,9025
2,23363
2,9032
2,49999
2,850
2,2900
2,45913
2,45922
2,870
2,17261
2,19314
2,4980
2,4244
2,15226
2,47935
2,893
2,9086
2,898
2,29576
2,17296
2,27539
2,917
2,29590
2,2967
2,19355
2,17315
2,25511
2,11182
2,46005
2,19400
2,25550
2,5071
2,13475
2,19412
2,986
2,13283
2,166
2,15335
2,23530
2,2898
2,19440
2,3062
2,9210
2,1019
2,8706
2,3086
2,1047
2,27673
2,5147
2,1058
2,5156
2,9394
2,5166
2,3135
2,9281
